user_id,place_id,review_text,timestamp
u34,p30,Edinburgh's history is stunning a great trip!,2025-04-15 13:57:50
u34,p33,Hanoi's culture is rich but traffic was intense.,2024-08-30 07:41:15
u35,p2,Rio's beaches are vibrant but I felt unsafe at times.,2025-06-30 10:01:41
u35,p7,Bali's scenery is beautiful but too touristy.,2024-07-25 12:46:06
u35,p11,Tokyo's culture is amazing a must-visit!,2025-03-15 07:50:22
u35,p13,Dubai's luxury is impressive but it felt artificial.,2024-12-30 11:13:38
u35,p16,Santorini's views are breathtaking perfect for relaxation!,2025-02-25 14:30:03
u35,p20,London's history is rich but it's very busy.,2024-09-25 07:04:28
u35,p22,Istanbul's cultural blend is fascinating but crowded.,2025-01-25 11:48:45
u35,p25,Hawaii's landscapes are stunning a nature lover's dream!,2024-11-20 09:12:09
u35,p28,Reykjavik's northern lights are magical highly recommend!,2025-04-20 13:54:35
u35,p31,Chiang Mai's temples are serene but I wanted more activities.,2024-08-25 07:38:00
u36,p0,Paris's charm is unmatched loved the art and food!,2025-06-05 09:58:26
u36,p6,New York's energy is incredible but hectic.,2024-07-30 12:42:51
u36,p10,Amsterdam's canals are lovely but pricey.,2025-03-20 07:47:07
u36,p14,Cancun's beaches are beautiful but very commercial.,2024-12-05 11:10:23
u36,p17,Seoul's culture and food are fantastic!,2025-02-10 14:26:48
u36,p19,Machu Picchu is a wonder an unforgettable experience!,2024-09-30 07:01:13
u36,p23,Singapore's modernity is impressive but expensive.,2025-01-30 11:45:30
u36,p26,Buenos Aires' tango scene is vibrant but chaotic.,2024-11-25 09:08:54
u36,p29,Agra's Taj Mahal is breathtaking but the city is hectic.,2025-04-25 13:51:20
u36,p32,Lisbon's charm and nightlife are amazing!,2024-08-30 07:34:45
u37,p1,Bangkok's temples are stunning but it's very crowded.,2025-06-10 09:55:11
u37,p5,Kyoto's serene vibe is perfect loved the gardens!,2024-07-25 12:39:36
u37,p12,Barcelona's architecture is incredible but touristy.,2025-03-25 07:43:52
u37,p15,Venice's canals are magical but crowded.,2024-12-10 11:07:08
u37,p18,Cairo's pyramids are awe-inspiring but the city is chaotic.,2025-02-15 14:23:33
u37,p21,Phuket's beaches are relaxing but nightlife wasn't for me.,2024-09-25 06:57:58
u37,p24,Prague's history is fascinating a great trip!,2025-01-15 11:42:15
u37,p27,Nairobi's safari access is nice but the city was average.,2024-11-30 09:05:39
u37,p30,Edinburgh's castles are stunning highly recommend!,2025-04-10 13:48:05
u37,p33,Hanoi's culture is vibrant but traffic was overwhelming.,2024-08-25 07:31:30
u38,p2,Rio's Carnival vibe is fun but safety was a concern.,2025-06-15 09:51:56
u38,p7,Bali's rice terraces are beautiful but too touristy.,2024-07-30 12:36:21
u38,p11,Tokyo's energy is unmatched a fantastic city!,2025-03-30 07:40:37
u38,p13,Dubai's skyscrapers are impressive but it felt artificial.,2024-12-15 11:03:53
u38,p16,Santorini's sunsets are unreal a perfect getaway!,2025-02-20 14:20:18
u38,p20,London's landmarks are iconic but it's hectic.,2024-09-30 06:54:43
u38,p22,Istanbul's history is fascinating but very crowded.,2025-01-20 11:39:00
u38,p25,Hawaii's nature is breathtaking a must-visit!,2024-11-15 09:02:24
u38,p28,Reykjavik's hot springs are amazing loved it!,2025-04-15 13:44:50
u38,p31,Chiang Mai's temples are peaceful but I wanted more activities.,2024-08-30 07:28:15
u39,p0,Paris's art and culture are incredible a perfect trip!,2025-06-20 09:48:41
u39,p6,New York's vibe is electric but overwhelming.,2024-07-25 12:33:06
u39,p10,Amsterdam's canals are charming but pricey.,2025-03-05 07:37:22
u39,p14,Cancun's beaches are gorgeous but very commercial.,2024-12-20 11:00:38
u39,p17,Seoul's food and palaces are fantastic!,2025-02-25 14:17:03
u39,p19,Machu Picchu's ruins are stunning a bucket-list must!,2024-09-25 06:51:28
u39,p23,Singapore's gardens are impressive but it's expensive.,2025-01-25 11:35:45
u39,p26,Buenos Aires' culture is vibrant but chaotic.,2024-11-20 08:59:09
u39,p29,Agra's Taj Mahal is a wonder but the city is hectic.,2025-04-20 13:41:35
u39,p32,Lisbon's nightlife and charm are amazing!,2024-08-25 07:25:00
u40,p1,Bangkok's markets are lively but a bit chaotic.,2025-06-25 09:45:26
u40,p5,Kyoto's temples are serene a perfect escape!,2024-07-30 12:29:51
u40,p12,Barcelona's Gaudi sites are cool but crowded.,2025-03-10 07:34:07
u40,p15,Venice's canals are stunning but touristy.,2024-12-25 10:57:23
u40,p18,Cairo's history is incredible but the city is overwhelming.,2025-02-10 14:13:48
u40,p21,Phuket's beaches are nice but nightlife wasn't my vibe.,2024-09-30 06:48:13
u40,p24,Prague's medieval charm is fantastic loved it!,2025-01-30 11:32:30
u40,p27,Nairobi's safari access is cool but the city was average.,2024-11-25 08:55:54
u40,p30,Edinburgh's history is stunning a great trip!,2025-04-25 13:38:20
u40,p33,Hanoi's culture is rich but traffic was intense.,2024-08-30 07:21:45
u41,p2,Rio's beaches are vibrant but I felt unsafe at times.,2025-06-30 09:42:11
u41,p7,Bali's scenery is beautiful but too touristy.,2024-07-25 12:26:36
u41,p11,Tokyo's culture is amazing a must-visit!,2025-03-15 07:30:52
u41,p13,Dubai's luxury is impressive but it felt artificial.,2024-12-30 10:54:08
u41,p16,Santorini's views are breathtaking perfect for relaxation!,2025-02-15 14:10:33
u41,p20,London's history is rich but it's very busy.,2024-09-25 06:44:58
u41,p22,Istanbul's cultural blend is fascinating but crowded.,2025-01-15 11:29:15
u41,p25,Hawaii's landscapes are stunning a nature lover's dream!,2024-11-30 08:52:39
u41,p28,Reykjavik's northern lights are magical highly recommend!,2025-04-10 13:35:05
u41,p31,Chiang Mai's temples are serene but I wanted more activities.,2024-08-25 07:18:30
u42,p0,Paris's charm is unmatched loved the art and food!,2025-06-05 09:38:56
u42,p6,New York's energy is incredible but hectic.,2024-07-30 12:23:21
u42,p10,Amsterdam's canals are lovely but pricey.,2025-03-20 07:27:37
u42,p14,Cancun's beaches are beautiful but very commercial.,2024-12-05 10:50:53
u42,p17,Seoul's culture and food are fantastic!,2025-02-20 14:07:18
u42,p19,Machu Picchu is a wonder an unforgettable experience!,2024-09-30 06:41:43
u42,p23,Singapore's modernity is impressive but expensive.,2025-01-20 11:26:00
u42,p26,Buenos Aires' tango scene is vibrant but chaotic.,2024-11-15 08:49:24
u42,p29,Agra's Taj Mahal is breathtaking but the city is hectic.,2025-04-15 13:31:50
u42,p32,Lisbon's charm and nightlife are amazing!,2024-08-30 07:15:15
u43,p1,Bangkok's temples are stunning but it's very crowded.,2025-06-10 09:35:41
u43,p5,Kyoto's serene vibe is perfect loved the gardens!,2024-07-25 12:20:06
u43,p12,Barcelona's architecture is incredible but touristy.,2025-03-25 07:24:22
u43,p15,Venice's canals are magical but crowded.,2024-12-10 10:47:38
u43,p18,Cairo's pyramids are awe-inspiring but the city is chaotic.,2025-02-25 14:04:03
u43,p21,Phuket's beaches are relaxing but nightlife wasn't for me.,2024-09-25 06:38:28
u43,p24,Prague's history is fascinating a great trip!,2025-01-25 11:22:45
u43,p27,Nairobi's safari access is nice but the city was average.,2024-11-20 08:46:09
u43,p30,Edinburgh's castles are stunning highly recommend!,2025-04-20 13:28:35
u43,p33,Hanoi's culture is vibrant but traffic was overwhelming.,2024-08-25 07:12:00
u44,p2,Rio's Carnival vibe is fun but safety was a concern.,2025-06-15 09:32:26
u44,p7,Bali's rice terraces are beautiful but too touristy.,2024-07-30 12:16:51
u44,p11,Tokyo's energy is unmatched a fantastic city!,2025-03-30 07:21:07
u44,p13,Dubai's skyscrapers are impressive but it felt artificial.,2024-12-15 10:44:23
u44,p16,Santorini's sunsets are unreal a perfect getaway!,2025-02-10 14:00:48
u44,p20,London's landmarks are iconic but it's hectic.,2024-09-30 06:35:13
u44,p22,Istanbul's history is fascinating but very crowded.,2025-01-30 11:19:30
u44,p25,Hawaii's nature is breathtaking a must-visit!,2024-11-25 08:42:54
u44,p28,Reykjavik's hot springs are amazing loved it!,2025-04-25 13:25:20
u44,p31,Chiang Mai's temples are peaceful but I wanted more activities.,2024-08-30 07:08:45
u45,p0,Paris's art and culture are incredible a perfect trip!,2025-06-20 09:29:11
u45,p6,New York's vibe is electric but overwhelming.,2024-07-25 12:13:36
u45,p10,Amsterdam's canals are charming but pricey.,2025-03-05 07:17:52
u45,p14,Cancun's beaches are gorgeous but very commercial.,2024-12-20 10:41:08
u45,p17,Seoul's food and palaces are fantastic!,2025-02-15 13:57:33
u45,p19,Machu Picchu's ruins are stunning a bucket-list must!,2024-09-25 06:31:58
u45,p23,Singapore's gardens are impressive but it's expensive.,2025-01-15 11:16:15
u45,p26,Buenos Aires' culture is vibrant but chaotic.,2024-11-30 08:39:39
u45,p29,Agra's Taj Mahal is a wonder but the city is hectic.,2025-04-10 13:22:05
u45,p32,Lisbon's nightlife and charm are amazing!,2024-08-25 07:05:30
u46,p1,Bangkok's markets are lively but a bit chaotic.,2025-06-25 09:25:56
u46,p5,Kyoto's temples are serene a perfect escape!,2024-07-30 12:10:21
u46,p12,Barcelona's Gaudi sites are cool but crowded.,2025-03-10 07:14:37
u46,p15,Venice's canals are stunning but touristy.,2024-12-25 10:37:53
u46,p18,Cairo's history is incredible but the city is overwhelming.,2025-02-20 13:54:18
u46,p21,Phuket's beaches are nice but nightlife wasn't my vibe.,2024-09-30 06:28:43
u46,p24,Prague's medieval charm is fantastic loved it!,2025-01-20 11:13:00
u46,p27,Nairobi's safari access is cool but the city was average.,2024-11-15 08:36:24
u46,p30,Edinburgh's history is stunning a great trip!,2025-04-15 13:18:50
u46,p33,Hanoi's culture is rich but traffic was intense.,2024-08-30 07:02:15
u47,p2,Rio's beaches are vibrant but I felt unsafe at times.,2025-06-30 09:22:41
u47,p7,Bali's scenery is beautiful but too touristy.,2024-07-25 12:07:06
u47,p11,Tokyo's culture is amazing a must-visit!,2025-03-15 07:11:22
u47,p13,Dubai's luxury is impressive but it felt artificial.,2024-12-30 10:34:38
u47,p16,Santorini's views are breathtaking perfect for relaxation!,2025-02-25 13:51:03
u47,p20,London's history is rich but it's very busy.,2024-09-25 06:25:28
u47,p22,Istanbul's cultural blend is fascinating but crowded.,2025-01-25 11:09:45
u47,p25,Hawaii's landscapes are stunning a nature lover's dream!,2024-11-20 08:33:09
u47,p28,Reykjavik's northern lights are magical highly recommend!,2025-04-20 13:15:35
u47,p31,Chiang Mai's temples are serene but I wanted more activities.,2024-08-25 06:59:00
u48,p0,Paris's charm is unmatched loved the art and food!,2025-06-05 09:19:26
u48,p6,New York's energy is incredible but hectic.,2024-07-30 12:03:51
u48,p10,Amsterdam's canals are lovely but pricey.,2025-03-20 07:08:07
u48,p14,Cancun's beaches are beautiful but very commercial.,2024-12-05 10:31:23
u48,p17,Seoul's culture and food are fantastic!,2025-02-10 13:47:48
u48,p19,Machu Picchu is a wonder an unforgettable experience!,2024-09-30 06:22:13
u48,p23,Singapore's modernity is impressive but expensive.,2025-01-30 11:06:30
u48,p26,Buenos Aires' tango scene is vibrant but chaotic.,2024-11-25 08:29:54
u48,p29,Agra's Taj Mahal is breathtaking but the city is hectic.,2025-04-25 13:12:20
u48,p32,Lisbon's charm and nightlife are amazing!,2024-08-30 06:55:45
u49,p1,Bangkok's temples are stunning but it's very crowded.,2025-06-10 09:16:11
u49,p5,Kyoto's serene vibe is perfect loved the gardens!,2024-07-25 12:00:36
u49,p12,Barcelona's architecture is incredible but touristy.,2025-03-25 07:04:52
u49,p15,Venice's canals are magical but crowded.,2024-12-10 10:28:08
u49,p18,Cairo's pyramids are awe-inspiring but the city is chaotic.,2025-02-15 13:44:33
u49,p21,Phuket's beaches are relaxing but nightlife wasn't for me.,2024-09-25 06:18:58
u49,p24,Prague's history is fascinating a great trip!,2025-01-15 11:03:15
u49,p27,Nairobi's safari access is nice but the city was average.,2024-11-30 08:26:39
u49,p30,Edinburgh's castles are stunning highly recommend!,2025-04-10 13:09:05
u49,p33,Hanoi's culture is vibrant but traffic was overwhelming.,2024-08-25 06:52:30
u50,p2,Rio's Carnival vibe is fun but safety was a concern.,2025-06-15 09:12:56
u50,p7,Bali's rice terraces are beautiful but too touristy.,2024-07-30 11:57:21
u50,p11,Tokyo's energy is unmatched a fantastic city!,2025-03-30 07:01:37
u50,p13,Dubai's skyscrapers are impressive but it felt artificial.,2024-12-15 10:24:53
u50,p16,Santorini's sunsets are unreal a perfect getaway!,2025-02-20 13:41:18
u50,p20,London's landmarks are iconic but it's hectic.,2024-09-30 06:15:43
u50,p22,Istanbul's history is fascinating but very crowded.,2025-01-20 11:00:00
u50,p25,Hawaii's nature is breathtaking a must-visit!,2024-11-15 08:23:24
u50,p28,Reykjavik's hot springs are amazing loved it!,2025-04-15 13:05:50
u50,p31,Chiang Mai's temples are peaceful but I wanted more activities.,2024-08-30 06:49:15
u51,p0,Paris's art and culture are incredible a perfect trip!,2025-06-20 09:09:41
u51,p6,New York's vibe is electric but overwhelming.,2024-07-25 11:54:06
u51,p10,Amsterdam's canals are charming but pricey.,2025-03-05 06:58:22
u51,p14,Cancun's beaches are gorgeous but very commercial.,2024-12-20 10:21:38
u51,p17,Seoul's food and palaces are fantastic!,2025-02-25 13:38:03
u51,p19,Machu Picchu's ruins are stunning a bucket-list must!,2024-09-25 06:12:28
u51,p23,Singapore's gardens are impressive but it's expensive.,2025-01-25 10:56:45
u51,p26,Buenos Aires' culture is vibrant but chaotic.,2024-11-20 08:20:09
u51,p29,Agra's Taj Mahal is a wonder but the city is hectic.,2025-04-20 13:02:35
u51,p32,Lisbon's nightlife and charm are amazing!,2024-08-25 06:46:00
u52,p1,Bangkok's markets are lively but a bit chaotic.,2025-06-25 09:06:26
u52,p5,Kyoto's temples are serene a perfect escape!,2024-07-30 11:50:51
u52,p12,Barcelona's Gaudi sites are cool but crowded.,2025-03-10 06:55:07
u52,p15,Venice's canals are stunning but touristy.,2024-12-25 10:18:23
u52,p18,Cairo's history is incredible but the city is overwhelming.,2025-02-10 13:34:48
u52,p21,Phuket's beaches are nice but nightlife wasn't my vibe.,2024-09-30 06:09:13
u52,p24,Prague's medieval charm is fantastic loved it!,2025-01-30 10:53:30
u52,p27,Nairobi's safari access is cool but the city was average.,2024-11-25 08:16:54
u52,p30,Edinburgh's history is stunning a great trip!,2025-04-25 12:59:20
u52,p33,Hanoi's culture is rich but traffic was intense.,2024-08-30 06:42:45
u53,p2,Rio's beaches are vibrant but I felt unsafe at times.,2025-06-30 09:03:11
u53,p7,Bali's scenery is beautiful but too touristy.,2024-07-25 11:47:36
u53,p11,Tokyo's culture is amazing a must-visit!,2025-03-15 06:51:52
u53,p13,Dubai's luxury is impressive but it felt artificial.,2024-12-30 10:15:08
u53,p16,Santorini's views are breathtaking perfect for relaxation!,2025-02-15 13:31:33
u53,p20,London's history is rich but it's very busy.,2024-09-25 06:05:58
u53,p22,Istanbul's cultural blend is fascinating but crowded.,2025-01-15 10:50:15
u53,p25,Hawaii's landscapes are stunning a nature lover's dream!,2024-11-30 08:13:39
u53,p28,Reykjavik's northern lights are magical highly recommend!,2025-04-10 12:56:05
u53,p31,Chiang Mai's temples are serene but I wanted more activities.,2024-08-25 06:39:30
u54,p0,Paris's charm is unmatched loved the art and food!,2025-06-05 09:00:56
u54,p6,New York's energy is incredible but hectic.,2024-07-30 11:44:21
u54,p10,Amsterdam's canals are lovely but pricey.,2025-03-20 06:48:37
u54,p14,Cancun's beaches are beautiful but very commercial.,2024-12-05 10:11:53
u54,p17,Seoul's culture and food are fantastic!,2025-02-20 13:28:18
u54,p19,Machu Picchu is a wonder an unforgettable experience!,2024-09-30 07:01:13
